Symbol,Name,Year,EPS,BPS
A103140,풍산,2006,,
A103140,풍산,2007,,
A103140,풍산,2008,-6560,25545
A103140,풍산,2009,5263,30098
A103140,풍산,2010,4590,32399
A103140,풍산,2011,1452,33579
A103140,풍산,2012,2199,34441
A103140,풍산,2013,2155,35340
A103140,풍산,2014,2626,37344
A103140,풍산,2015,1841,38936
A103140,풍산,2016,4910,43995
A103140,풍산,2017,,
A079550,LIG넥스원,2001,,
A079550,LIG넥스원,2002,,
A079550,LIG넥스원,2003,,
A079550,LIG넥스원,2004,556,5259
A079550,LIG넥스원,2005,1121,6408
A079550,LIG넥스원,2006,980,7323
A079550,LIG넥스원,2007,1071,7663
A079550,LIG넥스원,2008,2513,9876
A079550,LIG넥스원,2009,2234,11785
A079550,LIG넥스원,2010,2011,14200
A079550,LIG넥스원,2011,1189,14004
A079550,LIG넥스원,2012,1160,13970
A079550,LIG넥스원,2013,2689,16767
A079550,LIG넥스원,2014,2528,17906
A079550,LIG넥스원,2015,4044,26231
A079550,LIG넥스원,2016,3502,28711
A079550,LIG넥스원,2017,,
A005610,SPC삼립,2001,767,47408
A005610,SPC삼립,2002,26807,13594
A005610,SPC삼립,2003,1045,14640
A005610,SPC삼립,2004,750,15285
A005610,SPC삼립,2005,1032,16078
A005610,SPC삼립,2006,1067,16851
A005610,SPC삼립,2007,932,17457
A005610,SPC삼립,2008,845,18032
A005610,SPC삼립,2009,763,18346
A005610,SPC삼립,2010,550,18531
A005610,SPC삼립,2011,718,18444
A005610,SPC삼립,2012,1226,20762
A005610,SPC삼립,2013,2555,22911
A005610,SPC삼립,2014,3861,26089
A005610,SPC삼립,2015,4354,29583
A005610,SPC삼립,2016,5737,34561
A005610,SPC삼립,2017,,
A002350,넥센타이어,2001,2204,16149
A002350,넥센타이어,2002,2600,18752
A002350,넥센타이어,2003,2083,20372
A002350,넥센타이어,2004,3125,23041
A002350,넥센타이어,2005,2155,24748
A002350,넥센타이어,2006,1419,25724
A002350,넥센타이어,2007,3568,29022
A002350,넥센타이어,2008,-167,2868
A002350,넥센타이어,2009,1127,3954
A002350,넥센타이어,2010,1033,4814
A002350,넥센타이어,2011,865,5601
A002350,넥센타이어,2012,1314,6713
A002350,넥센타이어,2013,1209,7848
A002350,넥센타이어,2014,1255,9046
A002350,넥센타이어,2015,1217,10004
A002350,넥센타이어,2016,1689,11622
A002350,넥센타이어,2017,,
A185750,종근당,2001,,
A185750,종근당,2002,,
A185750,종근당,2003,,
A185750,종근당,2004,,
A185750,종근당,2005,,
A185750,종근당,2006,,
A185750,종근당,2007,,
A185750,종근당,2008,,
A185750,종근당,2009,,
A185750,종근당,2010,,
A185750,종근당,2011,,
A185750,종근당,2012,,
A185750,종근당,2013,469,31726
A185750,종근당,2014,3736,35267
A185750,종근당,2015,-720,33473
A185750,종근당,2016,4352,37691
A185750,종근당,2017,,
A014820,동원시스템즈,2001,-2564,2039
A014820,동원시스템즈,2002,-1090,967
A014820,동원시스템즈,2003,33,851
A014820,동원시스템즈,2004,-86,744
A014820,동원시스템즈,2005,130,783
A014820,동원시스템즈,2006,176,859
A014820,동원시스템즈,2007,263,1022
A014820,동원시스템즈,2008,60,1134
A014820,동원시스템즈,2009,-89,990
A014820,동원시스템즈,2010,-54,956
A014820,동원시스템즈,2011,-216,698
A014820,동원시스템즈,2012,-3,695
A014820,동원시스템즈,2013,429,8868
A014820,동원시스템즈,2014,91,7210
A014820,동원시스템즈,2015,1274,8989
A014820,동원시스템즈,2016,2376,11127
A014820,동원시스템즈,2017,,
A004000,롯데정밀화학,2001,1573,21313
A004000,롯데정밀화학,2002,1720,23084
A004000,롯데정밀화학,2003,1655,24176
A004000,롯데정밀화학,2004,1821,25402
A004000,롯데정밀화학,2005,1949,26749
A004000,롯데정밀화학,2006,1246,27333
A004000,롯데정밀화학,2007,1554,28254
A004000,롯데정밀화학,2008,3306,30970
A004000,롯데정밀화학,2009,3359,33688
A004000,롯데정밀화학,2010,3164,40744
A004000,롯데정밀화학,2011,2846,42605
A004000,롯데정밀화학,2012,2840,45068
A004000,롯데정밀화학,2013,129,44027
A004000,롯데정밀화학,2014,2371,46358
A004000,롯데정밀화학,2015,3638,45463
A004000,롯데정밀화학,2016,-1688,43451
A004000,롯데정밀화학,2017,,
A010780,아이에스동서,2001,-390,9840
A010780,아이에스동서,2002,10711,28095
A010780,아이에스동서,2003,6532,34583
A010780,아이에스동서,2004,227,23337
A010780,아이에스동서,2005,742,23159
A010780,아이에스동서,2006,829,22515
A010780,아이에스동서,2007,938,22718
A010780,아이에스동서,2008,-747,19858
A010780,아이에스동서,2009,1329,21192
A010780,아이에스동서,2010,1284,21801
A010780,아이에스동서,2011,604,14197
A010780,아이에스동서,2012,175,14110
A010780,아이에스동서,2013,835,14876
A010780,아이에스동서,2014,1914,16721
A010780,아이에스동서,2015,3733,20488
A010780,아이에스동서,2016,6912,29294
A010780,아이에스동서,2017,,
A115390,락앤락,2001,,
A115390,락앤락,2002,,
A115390,락앤락,2003,,
A115390,락앤락,2004,,
A115390,락앤락,2005,,
A115390,락앤락,2006,6889,11309
A115390,락앤락,2007,5296,24883
A115390,락앤락,2008,8220,43481
A115390,락앤락,2009,1192,4302
A115390,락앤락,2010,1407,7977
A115390,락앤락,2011,975,10484
A115390,락앤락,2012,1089,10979
A115390,락앤락,2013,820,11604
A115390,락앤락,2014,273,11880
A115390,락앤락,2015,228,12053
A115390,락앤락,2016,854,12630
A115390,락앤락,2017,,
A001430,세아베스틸,2001,-2583,9445
A001430,세아베스틸,2002,-1803,6980
A001430,세아베스틸,2003,48479,16227
A001430,세아베스틸,2004,1309,19705
A001430,세아베스틸,2005,1890,21317
A001430,세아베스틸,2006,1679,22250
A001430,세아베스틸,2007,1147,22773
A001430,세아베스틸,2008,2836,24684
A001430,세아베스틸,2009,-1079,23055
A001430,세아베스틸,2010,4156,30783
A001430,세아베스틸,2011,6317,35916
A001430,세아베스틸,2012,3323,37913
A001430,세아베스틸,2013,2900,39959
A001430,세아베스틸,2014,3449,42212
A001430,세아베스틸,2015,4208,41355
A001430,세아베스틸,2016,2473,48733
A001430,세아베스틸,2017,,
A001120,LG상사,2001,515,7736
A001120,LG상사,2002,1373,8187
A001120,LG상사,2003,1605,9331
A001120,LG상사,2004,1187,9930
A001120,LG상사,2005,1789,11395
A001120,LG상사,2006,1530,12262
A001120,LG상사,2007,1232,13070
A001120,LG상사,2008,1318,15810
A001120,LG상사,2009,2691,17866
A001120,LG상사,2010,3429,22847
A001120,LG상사,2011,6393,34580
A001120,LG상사,2012,5720,37919
A001120,LG상사,2013,1242,38101
A001120,LG상사,2014,-340,36834
A001120,LG상사,2015,-6074,30967
A001120,LG상사,2016,1500,32246
A001120,LG상사,2017,,
A003300,한일시멘트,2001,4703,91282
A003300,한일시멘트,2002,7537,92025
A003300,한일시멘트,2003,14061,105810
A003300,한일시멘트,2004,14328,109418
A003300,한일시멘트,2005,7786,118884
A003300,한일시멘트,2006,6190,122429
A003300,한일시멘트,2007,7726,136792
A003300,한일시멘트,2008,1921,129812
A003300,한일시멘트,2009,5353,138580
A003300,한일시멘트,2010,2163,173437
A003300,한일시멘트,2011,2294,170759
A003300,한일시멘트,2012,-9384,165311
A003300,한일시멘트,2013,10600,174628
A003300,한일시멘트,2014,12124,188850
A003300,한일시멘트,2015,7633,195021
A003300,한일시멘트,2016,10713,201876
A003300,한일시멘트,2017,,
A003000,부광약품,2001,294,3478
A003000,부광약품,2002,387,3768
A003000,부광약품,2003,418,4090
A003000,부광약품,2004,568,4251
A003000,부광약품,2005,663,4705
A003000,부광약품,2006,795,5307
A003000,부광약품,2007,1276,6542
A003000,부광약품,2008,1146,7042
A003000,부광약품,2009,1031,7803
A003000,부광약품,2010,1023,8247
A003000,부광약품,2011,237,7961
A003000,부광약품,2012,583,7957
A003000,부광약품,2013,658,7762
A003000,부광약품,2014,759,7699
A003000,부광약품,2015,738,7470
A003000,부광약품,2016,423,6532
A003000,부광약품,2017,,
A073240,금호타이어,2001,,
A073240,금호타이어,2002,,
A073240,금호타이어,2003,1714,11009
A073240,금호타이어,2004,2008,12352
A073240,금호타이어,2005,1458,13813
A073240,금호타이어,2006,14,12999
A073240,금호타이어,2007,-337,12447
A073240,금호타이어,2008,-2862,12970
A073240,금호타이어,2009,-11088,921
A073240,금호타이어,2010,8,5559
A073240,금호타이어,2011,-343,4219
A073240,금호타이어,2012,1032,6418
A073240,금호타이어,2013,646,6882
A073240,금호타이어,2014,820,7652
A073240,금호타이어,2015,-439,7234
A073240,금호타이어,2016,-228,6976
A073240,금호타이어,2017,,
A105630,한세실업,2001,,
A105630,한세실업,2002,,
A105630,한세실업,2003,,
A105630,한세실업,2004,,
A105630,한세실업,2005,,
A105630,한세실업,2006,,
A105630,한세실업,2007,,
A105630,한세실업,2008,,
A105630,한세실업,2009,1893,4031
A105630,한세실업,2010,891,4830
A105630,한세실업,2011,1241,4715
A105630,한세실업,2012,1316,5856
A105630,한세실업,2013,1065,6802
A105630,한세실업,2014,1544,8273
A105630,한세실업,2015,2586,10640
A105630,한세실업,2016,1174,11499
A105630,한세실업,2017,,
A005300,롯데칠성,2001,71666,357860
A005300,롯데칠성,2002,89286,447059
A005300,롯데칠성,2003,88603,535872
A005300,롯데칠성,2004,89432,632408
A005300,롯데칠성,2005,60103,700939
A005300,롯데칠성,2006,53033,1097377
A005300,롯데칠성,2007,47708,1082954
A005300,롯데칠성,2008,43502,1006010
A005300,롯데칠성,2009,6470,1466124
A005300,롯데칠성,2010,47393,1607460
A005300,롯데칠성,2011,56670,1576619
A005300,롯데칠성,2012,61201,1668321
A005300,롯데칠성,2013,74438,1779294
A005300,롯데칠성,2014,13763,1675276
A005300,롯데칠성,2015,73398,1721282
A005300,롯데칠성,2016,51074,1729103
A005300,롯데칠성,2017,,
A001230,동국제강,2001,177,13929
A001230,동국제강,2002,1027,14533
A001230,동국제강,2003,1702,17410
A001230,동국제강,2004,6231,23321
A001230,동국제강,2005,4456,26708
A001230,동국제강,2006,2667,34205
A001230,동국제강,2007,3469,37598
A001230,동국제강,2008,2780,39266
A001230,동국제강,2009,813,45583
A001230,동국제강,2010,2244,47424
A001230,동국제강,2011,121,45606
A001230,동국제강,2012,-3612,40762
A001230,동국제강,2013,-1885,37267
A001230,동국제강,2014,-3533,24970
A001230,동국제강,2015,-2503,21821
A001230,동국제강,2016,642,23123
A001230,동국제강,2017,,
A145990,삼양사,2001,,
A145990,삼양사,2002,,
A145990,삼양사,2003,,
A145990,삼양사,2004,,
A145990,삼양사,2005,,
A145990,삼양사,2006,,
A145990,삼양사,2007,,
A145990,삼양사,2008,,
A145990,삼양사,2009,,
A145990,삼양사,2010,,
A145990,삼양사,2011,-315,90423
A145990,삼양사,2012,5903,95140
A145990,삼양사,2013,4152,93455
A145990,삼양사,2014,5727,91553
A145990,삼양사,2015,7544,96693
A145990,삼양사,2016,8456,99371
A145990,삼양사,2017,,
A069260,휴켐스,2001,,
A069260,휴켐스,2002,207,6295
A069260,휴켐스,2003,624,6797
A069260,휴켐스,2004,716,7319
A069260,휴켐스,2005,389,7484
A069260,휴켐스,2006,711,8015
A069260,휴켐스,2007,1328,9084
A069260,휴켐스,2008,1889,10478
A069260,휴켐스,2009,3122,12906
A069260,휴켐스,2010,1822,10365
A069260,휴켐스,2011,1250,10738
A069260,휴켐스,2012,1308,11299
A069260,휴켐스,2013,1320,11967
A069260,휴켐스,2014,993,12261
A069260,휴켐스,2015,896,12623
A069260,휴켐스,2016,1055,13143
A069260,휴켐스,2017,,
A001060,JW중외제약,2001,1789,22253
A001060,JW중외제약,2002,1854,23358
A001060,JW중외제약,2003,1944,23987
A001060,JW중외제약,2004,2079,25122
A001060,JW중외제약,2005,2267,25406
A001060,JW중외제약,2006,1573,27850
A001060,JW중외제약,2007,1528,28349
A001060,JW중외제약,2008,705,19129
A001060,JW중외제약,2009,1151,19765
A001060,JW중외제약,2010,254,18538
A001060,JW중외제약,2011,-968,16689
A001060,JW중외제약,2012,-1844,14144
A001060,JW중외제약,2013,170,14347
A001060,JW중외제약,2014,-147,13258
A001060,JW중외제약,2015,109,12482
A001060,JW중외제약,2016,-560,13318
A001060,JW중외제약,2017,,
A006840,AK홀딩스,2001,1226,35703
A006840,AK홀딩스,2002,3604,38501
A006840,AK홀딩스,2003,2157,40186
A006840,AK홀딩스,2004,2191,41105
A006840,AK홀딩스,2005,858,40689
A006840,AK홀딩스,2006,551,40051
A006840,AK홀딩스,2007,4612,43817
A006840,AK홀딩스,2008,-3026,40777
A006840,AK홀딩스,2009,-2047,36891
A006840,AK홀딩스,2010,5680,41938
A006840,AK홀딩스,2011,6004,35428
A006840,AK홀딩스,2012,22461,33863
A006840,AK홀딩스,2013,7117,37479
A006840,AK홀딩스,2014,5309,42984
A006840,AK홀딩스,2015,-3246,43105
A006840,AK홀딩스,2016,5436,47597
A006840,AK홀딩스,2017,,
A093370,후성,2001,,
A093370,후성,2002,,
A093370,후성,2003,,
A093370,후성,2004,,
A093370,후성,2005,,
A093370,후성,2006,10,509
A093370,후성,2007,118,635
A093370,후성,2008,190,1005
A093370,후성,2009,86,1250
A093370,후성,2010,70,1327
A093370,후성,2011,173,1521
A093370,후성,2012,203,1759
A093370,후성,2013,-350,1429
A093370,후성,2014,-804,601
A093370,후성,2015,158,948
A093370,후성,2016,704,1644
A093370,후성,2017,,
A170900,동아에스티,2001,,
A170900,동아에스티,2002,,
A170900,동아에스티,2003,,
A170900,동아에스티,2004,,
A170900,동아에스티,2005,,
A170900,동아에스티,2006,,
A170900,동아에스티,2007,,
A170900,동아에스티,2008,,
A170900,동아에스티,2009,,
A170900,동아에스티,2010,,
A170900,동아에스티,2011,,
A170900,동아에스티,2012,,
A170900,동아에스티,2013,-8532,57055
A170900,동아에스티,2014,4858,63449
A170900,동아에스티,2015,6187,68973
A170900,동아에스티,2016,1267,69857
A170900,동아에스티,2017,,
A108670,LG하우시스,2001,,
A108670,LG하우시스,2002,,
A108670,LG하우시스,2003,,
A108670,LG하우시스,2004,,
A108670,LG하우시스,2005,,
A108670,LG하우시스,2006,,
A108670,LG하우시스,2007,,
A108670,LG하우시스,2008,,
A108670,LG하우시스,2009,2327,69272
A108670,LG하우시스,2010,4081,69029
A108670,LG하우시스,2011,4655,72346
A108670,LG하우시스,2012,2898,72300
A108670,LG하우시스,2013,7324,78036
A108670,LG하우시스,2014,6448,82837
A108670,LG하우시스,2015,7178,87652
A108670,LG하우시스,2016,7514,93936
A108670,LG하우시스,2017,,
A001680,대상,2001,-360,14983
A001680,대상,2002,-3568,11619
A001680,대상,2003,475,12046
A001680,대상,2004,301,12053
A001680,대상,2005,-1272,10210
A001680,대상,2006,-547,10182
A001680,대상,2007,291,9643
A001680,대상,2008,42,9566
A001680,대상,2009,-172,12149
A001680,대상,2010,800,12861
A001680,대상,2011,1649,14513
A001680,대상,2012,2657,16613
A001680,대상,2013,3183,18974
A001680,대상,2014,2696,21042
A001680,대상,2015,1694,22027
A001680,대상,2016,1878,23549
A001680,대상,2017,,
A049770,동원F&B,2001,4412,48114
A049770,동원F&B,2002,10065,56102
A049770,동원F&B,2003,9397,63718
A049770,동원F&B,2004,7223,69497
A049770,동원F&B,2005,4044,71966
A049770,동원F&B,2006,3930,73809
A049770,동원F&B,2007,2763,75055
A049770,동원F&B,2008,2021,73692
A049770,동원F&B,2009,7508,98444
A049770,동원F&B,2010,9010,90888
A049770,동원F&B,2011,9793,99907
A049770,동원F&B,2012,5484,102961
A049770,동원F&B,2013,9471,110581
A049770,동원F&B,2014,15350,123964
A049770,동원F&B,2015,14731,135283
A049770,동원F&B,2016,13901,145215
A049770,동원F&B,2017,,
A014680,한솔케미칼,2001,-4493,10109
A014680,한솔케미칼,2002,-1161,8801
A014680,한솔케미칼,2003,-1820,8266
A014680,한솔케미칼,2004,918,9000
A014680,한솔케미칼,2005,1095,10350
A014680,한솔케미칼,2006,1004,10514
A014680,한솔케미칼,2007,468,10476
A014680,한솔케미칼,2008,280,10040
A014680,한솔케미칼,2009,1501,11253
A014680,한솔케미칼,2010,1251,13560
A014680,한솔케미칼,2011,1652,14534
A014680,한솔케미칼,2012,3195,16231
A014680,한솔케미칼,2013,1797,17725
A014680,한솔케미칼,2014,1897,19033
A014680,한솔케미칼,2015,3023,21608
A014680,한솔케미칼,2016,4942,25179
A014680,한솔케미칼,2017,,
A000640,동아쏘시오홀딩스,2001,3624,25508
A000640,동아쏘시오홀딩스,2002,4599,29562
A000640,동아쏘시오홀딩스,2003,2545,27705
A000640,동아쏘시오홀딩스,2004,2793,29013
A000640,동아쏘시오홀딩스,2005,2623,31975
A000640,동아쏘시오홀딩스,2006,2814,34414
A000640,동아쏘시오홀딩스,2007,-306,34002
A000640,동아쏘시오홀딩스,2008,4230,36860
A000640,동아쏘시오홀딩스,2009,6050,57206
A000640,동아쏘시오홀딩스,2010,6031,62101
A000640,동아쏘시오홀딩스,2011,6215,70887
A000640,동아쏘시오홀딩스,2012,7064,72907
A000640,동아쏘시오홀딩스,2013,2678,103808
A000640,동아쏘시오홀딩스,2014,375,104039
A000640,동아쏘시오홀딩스,2015,10011,107667
A000640,동아쏘시오홀딩스,2016,28410,144762
A000640,동아쏘시오홀딩스,2017,,
A020000,한섬,2001,1770,7505
A020000,한섬,2002,1519,8631
A020000,한섬,2003,1752,8943
A020000,한섬,2004,1301,10276
A020000,한섬,2005,1596,11866
A020000,한섬,2006,1586,13365
A020000,한섬,2007,1430,14479
A020000,한섬,2008,2150,18302
A020000,한섬,2009,2089,20215
A020000,한섬,2010,2753,22827
A020000,한섬,2011,3480,26949
A020000,한섬,2012,2576,29165
A020000,한섬,2013,1782,30749
A020000,한섬,2014,1527,31990
A020000,한섬,2015,3020,34656
A020000,한섬,2016,2293,36644
A020000,한섬,2017,,
A000070,삼양홀딩스,2001,5026,48808
A000070,삼양홀딩스,2002,5077,49313
A000070,삼양홀딩스,2003,3727,65094
A000070,삼양홀딩스,2004,4914,69488
A000070,삼양홀딩스,2005,3949,76571
A000070,삼양홀딩스,2006,2274,76002
A000070,삼양홀딩스,2007,607,76903
A000070,삼양홀딩스,2008,-5385,68204
A000070,삼양홀딩스,2009,8016,77611
A000070,삼양홀딩스,2010,4703,99435
A000070,삼양홀딩스,2011,15838,169614
A000070,삼양홀딩스,2012,16766,154663
A000070,삼양홀딩스,2013,-3896,153828
A000070,삼양홀딩스,2014,296,149417
A000070,삼양홀딩스,2015,5242,152461
A000070,삼양홀딩스,2016,2550,153653
A000070,삼양홀딩스,2017,,
A093050,LF,2001,,
A093050,LF,2002,,
A093050,LF,2003,,
A093050,LF,2004,,
A093050,LF,2005,,
A093050,LF,2006,536,12797
A093050,LF,2007,2248,14958
A093050,LF,2008,2486,17087
A093050,LF,2009,2447,19082
A093050,LF,2010,3394,25363
A093050,LF,2011,3293,28101
A093050,LF,2012,2076,29701
A093050,LF,2013,2332,31274
A093050,LF,2014,2782,33599
A093050,LF,2015,1742,34790
A093050,LF,2016,1767,36006
A093050,LF,2017,,
A005850,에스엘,2001,11030,65092
A005850,에스엘,2002,1582,9098
A005850,에스엘,2003,1131,7016
A005850,에스엘,2004,1463,8282
A005850,에스엘,2005,819,8797
A005850,에스엘,2006,1250,9956
A005850,에스엘,2007,855,9911
A005850,에스엘,2008,-1330,8227
A005850,에스엘,2009,2541,10671
A005850,에스엘,2010,1396,12988
A005850,에스엘,2011,1644,16188
A005850,에스엘,2012,1715,17351
A005850,에스엘,2013,2158,19422
A005850,에스엘,2014,2782,21825
A005850,에스엘,2015,1967,23633
A005850,에스엘,2016,3217,26519
A005850,에스엘,2017,,
A025540,한국단자,2001,1829,11651
A025540,한국단자,2002,2052,13685
A025540,한국단자,2003,2070,15671
A025540,한국단자,2004,1620,17513
A025540,한국단자,2005,1818,19153
A025540,한국단자,2006,1497,19928
A025540,한국단자,2007,2671,23506
A025540,한국단자,2008,1552,23896
A025540,한국단자,2009,1265,25847
A025540,한국단자,2010,2756,31100
A025540,한국단자,2011,3520,34568
A025540,한국단자,2012,2872,37995
A025540,한국단자,2013,4130,42081
A025540,한국단자,2014,5525,47909
A025540,한국단자,2015,6614,53734
A025540,한국단자,2016,6452,58993
A025540,한국단자,2017,,
A060980,한라홀딩스,2001,4421,20640
A060980,한라홀딩스,2002,8067,24328
A060980,한라홀딩스,2003,10292,36385
A060980,한라홀딩스,2004,19059,57256
A060980,한라홀딩스,2005,18226,65574
A060980,한라홀딩스,2006,11126,66544
A060980,한라홀딩스,2007,16377,76432
A060980,한라홀딩스,2008,5541,103782
A060980,한라홀딩스,2009,6653,54130
A060980,한라홀딩스,2010,5471,61182
A060980,한라홀딩스,2011,12307,76908
A060980,한라홀딩스,2012,8954,85456
A060980,한라홀딩스,2013,9852,93225
A060980,한라홀딩스,2014,72059,85531
A060980,한라홀딩스,2015,6959,84903
A060980,한라홀딩스,2016,6975,85822
A060980,한라홀딩스,2017,,
A003620,쌍용차,2001,241,6485
A003620,쌍용차,2002,2913,5102
A003620,쌍용차,2003,4881,9983
A003620,쌍용차,2004,94,10102
A003620,쌍용차,2005,-856,9283
A003620,쌍용차,2006,-1622,7660
A003620,쌍용차,2007,96,8000
A003620,쌍용차,2008,-5875,2135
A003620,쌍용차,2009,-10619,2773
A003620,쌍용차,2010,-722,16938
A003620,쌍용차,2011,-1000,7429
A003620,쌍용차,2012,-866,6527
A003620,쌍용차,2013,-18,6444
A003620,쌍용차,2014,-371,5674
A003620,쌍용차,2015,-451,5226
A003620,쌍용차,2016,423,5923
A003620,쌍용차,2017,,
A007570,일양약품,2001,-4675,10965
A007570,일양약품,2002,-601,10186
A007570,일양약품,2003,154,10437
A007570,일양약품,2004,256,10594
A007570,일양약품,2005,478,11202
A007570,일양약품,2006,217,5730
A007570,일양약품,2007,69,5845
A007570,일양약품,2008,-1105,8820
A007570,일양약품,2009,73,8939
A007570,일양약품,2010,145,9100
A007570,일양약품,2011,78,10139
A007570,일양약품,2012,113,10335
A007570,일양약품,2013,216,10430
A007570,일양약품,2014,-598,9879
A007570,일양약품,2015,186,10420
A007570,일양약품,2016,303,10648
A007570,일양약품,2017,,
A052690,한전기술,2001,43653,183116
A052690,한전기술,2002,2349,11502
A052690,한전기술,2003,2348,13065
A052690,한전기술,2004,697,12820
A052690,한전기술,2005,450,13096
A052690,한전기술,2006,724,13685
A052690,한전기술,2007,1154,14592
A052690,한전기술,2008,1796,16042
A052690,한전기술,2009,2162,8364
A052690,한전기술,2010,2516,8893
A052690,한전기술,2011,3038,9933
A052690,한전기술,2012,3514,11145
A052690,한전기술,2013,900,10142
A052690,한전기술,2014,1433,10922
A052690,한전기술,2015,812,11174
A052690,한전기술,2016,466,11309
A052690,한전기술,2017,,
A009420,한올바이오파마,2001,2728,15047
A009420,한올바이오파마,2002,883,15261
A009420,한올바이오파마,2003,672,15706
A009420,한올바이오파마,2004,628,16108
A009420,한올바이오파마,2005,250,16187
A009420,한올바이오파마,2006,11,1480
A009420,한올바이오파마,2007,-28,1477
A009420,한올바이오파마,2008,32,1476
A009420,한올바이오파마,2009,16,1515
A009420,한올바이오파마,2010,22,1568
A009420,한올바이오파마,2011,-391,1388
A009420,한올바이오파마,2012,-77,1936
A009420,한올바이오파마,2013,-516,1519
A009420,한올바이오파마,2014,-303,1216
A009420,한올바이오파마,2015,-154,1941
A009420,한올바이오파마,2016,39,2070
A009420,한올바이오파마,2017,,
A019680,대교,2001,3307,24988
A019680,대교,2002,3026,25361
A019680,대교,2003,6699,34116
A019680,대교,2004,6309,40505
A019680,대교,2005,5824,53321
A019680,대교,2006,4941,58801
A019680,대교,2007,4620,63429
A019680,대교,2008,203,5437
A019680,대교,2009,543,6295
A019680,대교,2010,529,6991
A019680,대교,2011,506,6586
A019680,대교,2012,220,6443
A019680,대교,2013,339,6717
A019680,대교,2014,388,6683
A019680,대교,2015,430,6813
A019680,대교,2016,409,7017
A019680,대교,2017,,
A064960,S&T모티브,2001,,
A064960,S&T모티브,2002,407,5583
A064960,S&T모티브,2003,1104,6654
A064960,S&T모티브,2004,1758,8263
A064960,S&T모티브,2005,604,8717
A064960,S&T모티브,2006,781,9979
A064960,S&T모티브,2007,3179,13017
A064960,S&T모티브,2008,2600,25222
A064960,S&T모티브,2009,603,25891
A064960,S&T모티브,2010,2282,29383
A064960,S&T모티브,2011,2721,30384
A064960,S&T모티브,2012,1479,31420
A064960,S&T모티브,2013,2305,36191
A064960,S&T모티브,2014,4198,39841
A064960,S&T모티브,2015,5853,45194
A064960,S&T모티브,2016,2295,46542
A064960,S&T모티브,2017,,
A002240,고려제강,2001,6251,68540
A002240,고려제강,2002,4184,71687
A002240,고려제강,2003,5039,68485
A002240,고려제강,2004,3782,53216
A002240,고려제강,2005,3503,56163
A002240,고려제강,2006,1538,55623
A002240,고려제강,2007,3276,59854
A002240,고려제강,2008,11054,74106
A002240,고려제강,2009,6539,63981
A002240,고려제강,2010,3089,68403
A002240,고려제강,2011,7240,88632
A002240,고려제강,2012,2831,76205
A002240,고려제강,2013,2015,77071
A002240,고려제강,2014,19904,92279
A002240,고려제강,2015,1024,76106
A002240,고려제강,2016,2279,77770
A002240,고려제강,2017,,
A002270,롯데푸드,2001,19102,101633
A002270,롯데푸드,2002,19618,120992
A002270,롯데푸드,2003,17915,138328
A002270,롯데푸드,2004,17664,157893
A002270,롯데푸드,2005,19787,177185
A002270,롯데푸드,2006,14678,191111
A002270,롯데푸드,2007,17363,225957
A002270,롯데푸드,2008,21273,249244
A002270,롯데푸드,2009,36251,333810
A002270,롯데푸드,2010,37326,372040
A002270,롯데푸드,2011,38210,415498
A002270,롯데푸드,2012,48326,467329
A002270,롯데푸드,2013,83216,564019
A002270,롯데푸드,2014,43721,607536
A002270,롯데푸드,2015,36712,651806
A002270,롯데푸드,2016,42479,688336
A002270,롯데푸드,2017,,
A000990,동부하이텍,2001,564,29840
A000990,동부하이텍,2002,1642,30371
A000990,동부하이텍,2003,1314,32627
A000990,동부하이텍,2004,4126,38221
A000990,동부하이텍,2005,1130,41126
A000990,동부하이텍,2006,4,41155
A000990,동부하이텍,2007,-601,26067
A000990,동부하이텍,2008,-7541,25429
A000990,동부하이텍,2009,-4657,18995
A000990,동부하이텍,2010,-4824,10971
A000990,동부하이텍,2011,-2282,9050
A000990,동부하이텍,2012,-704,8341
A000990,동부하이텍,2013,-1866,6406
A000990,동부하이텍,2014,-1730,4492
A000990,동부하이텍,2015,2847,6238
A000990,동부하이텍,2016,1985,8212
A000990,동부하이텍,2017,,
A029530,신도리코,2001,4861,41199
A029530,신도리코,2002,6241,46405
A029530,신도리코,2003,6284,51163
A029530,신도리코,2004,4888,53271
A029530,신도리코,2005,3449,54500
A029530,신도리코,2006,4628,56998
A029530,신도리코,2007,6472,61557
A029530,신도리코,2008,6744,67645
A029530,신도리코,2009,5612,70371
A029530,신도리코,2010,4778,74727
A029530,신도리코,2011,6580,80982
A029530,신도리코,2012,5081,82471
A029530,신도리코,2013,2611,82798
A029530,신도리코,2014,1698,82430
A029530,신도리코,2015,928,82459
A029530,신도리코,2016,3154,84537
A029530,신도리코,2017,,
A005180,빙그레,2001,1027,13944
A005180,빙그레,2002,1856,15263
A005180,빙그레,2003,2645,17305
A005180,빙그레,2004,3517,20242
A005180,빙그레,2005,3908,23342
A005180,빙그레,2006,2882,25407
A005180,빙그레,2007,4262,29022
A005180,빙그레,2008,4218,31887
A005180,빙그레,2009,4953,36036
A005180,빙그레,2010,5046,39942
A005180,빙그레,2011,4266,42286
A005180,빙그레,2012,5156,46507
A005180,빙그레,2013,3846,49457
A005180,빙그레,2014,3843,51414
A005180,빙그레,2015,2512,54779
A005180,빙그레,2016,2916,55245
A005180,빙그레,2017,,
